"sample","position","aragonite_thickness_um","calcite_thickness_um","date","session"
"1_1",2,70.422,448.519,"10.07.1888","o1"
"1_1",2,72.047,438.628,"10.07.1888","o1"
"1_1",2,89.588,416.857,"10.07.1888","o1"
"1_1",2,64.719,425.935,"10.07.1888","o1"
"1_1",2,79.52,396.99,"10.07.1888","o1"
"1_1",2,72.713,351.85,"10.07.1888","o1"
"1_1",2,72.705,361.533,"10.07.1888","o1"
"1_1",2,85.249,342.365,"10.07.1888","o1"
"1_1",2,89.319,364.89,"10.07.1888","o1"
"1_1",2,65.013,373.768,"10.07.1888","o1"
"1_2",2,44.301,536.091,"10.07.1888","o1"
"1_2",2,48.08,545.515,"10.07.1888","o1"
"1_2",2,49.645,579.609,"10.07.1888","o1"
"1_2",2,48.486,573.041,"10.07.1888","o1"
"1_2",2,56.301,570.79,"10.07.1888","o1"
"1_2",2,47.941,580.571,"10.07.1888","o1"
"1_2",2,50.103,596.989,"10.07.1888","o1"
"1_2",2,48.982,611.668,"10.07.1888","o1"
"1_2",2,55.966,568.905,"10.07.1888","o1"
"1_2",2,57.694,562.343,"10.07.1888","o1"
"1_3",2,82.193,436.469,"10.07.1888","o1"
"1_3",2,96.845,406.065,"10.07.1888","o1"
"1_3",2,59.259,388.894,"10.07.1888","o1"
"1_3",2,55.781,449.459,"10.07.1888","o1"
"1_3",2,58.85,475.941,"10.07.1888","o1"
"1_3",2,38.241,537.85,"10.07.1888","o1"
"1_3",2,56.434,546.909,"10.07.1888","o1"
"1_3",2,45.473,568.361,"10.07.1888","o1"
"1_3",2,40.096,562.116,"10.07.1888","o1"
"1_3",2,26.766,585.041,"10.07.1888","o1"
"1_4",2,73.185,337.863,"10.07.1888","o1"
"1_4",2,64.394,364.865,"10.07.1888","o1"
"1_4",2,57.463,392.664,"10.07.1888","o1"
"1_4",2,30.203,451.608,"10.07.1888","o1"
"1_4",2,31.64,426.603,"10.07.1888","o1"
"1_4",2,24.748,445.959,"10.07.1888","o1"
"1_4",2,39.557,377.677,"10.07.1888","o1"
"1_4",2,41.618,409.926,"10.07.1888","o1"
"1_4",2,44.345,453.004,"10.07.1888","o1"
"1_4",2,55.466,378.435,"10.07.1888","o1"
"1_5",2,102.259,875.793,"10.07.1888","o1"
"1_5",2,103.906,950.374,"10.07.1888","o1"
"1_5",2,81.291,968.215,"10.07.1888","o1"
"1_5",2,62.417,947.506,"10.07.1888","o1"
"1_5",2,144.91,875.58,"10.07.1888","o1"
"1_5",2,207.144,792.807,"10.07.1888","o1"
"1_5",2,270.943,659.944,"10.07.1888","o1"
"1_5",2,352.631,519.476,"10.07.1888","o1"
"1_5",2,53.342,981.656,"10.07.1888","o1"
"1_5",2,118.181,867.434,"10.07.1888","o1"
"1_6",2,32.577,492.866,"10.07.1888","o1"
"1_6",2,32.495,515.565,"10.07.1888","o1"
"1_6",2,46.705,500.824,"10.07.1888","o1"
"1_6",2,52.422,462.434,"10.07.1888","o1"
"1_6",2,62.06,406.392,"10.07.1888","o1"
"1_6",2,69.756,425.625,"10.07.1888","o1"
"1_6",2,66.238,388.199,"10.07.1888","o1"
"1_6",2,58.044,361.502,"10.07.1888","o1"
"1_6",2,58.301,362.014,"10.07.1888","o1"
"1_6",2,45.517,388.25,"10.07.1888","o1"
"2_1",2,158.337,649.512,"28.07.1904","o1"
"2_1",2,169.634,702.635,"28.07.1904","o1"
"2_1",2,169.792,750.038,"28.07.1904","o1"
"2_1",2,175.172,730.388,"28.07.1904","o1"
"2_1",2,183.882,665.549,"28.07.1904","o1"
"2_1",2,175.67,605.739,"28.07.1904","o1"
"2_1",2,161.66,546.748,"28.07.1904","o1"
"2_1",2,147.154,559.36,"28.07.1904","o1"
"2_1",2,115.148,822.801,"28.07.1904","o1"
"2_1",2,98.859,952.256,"28.07.1904","o1"
"2_2",2,99.45,885.114,"28.07.1904","o1"
"2_2",2,97.616,876.718,"28.07.1904","o1"
"2_2",2,99.432,884.732,"28.07.1904","o1"
"2_2",2,85.446,898.469,"28.07.1904","o1"
"2_2",2,78.631,938.942,"28.07.1904","o1"
"2_2",2,77.687,913.525,"28.07.1904","o1"
"2_2",2,75.689,861.526,"28.07.1904","o1"
"2_2",2,72.272,816.677,"28.07.1904","o1"
"2_2",2,74.338,865.41,"28.07.1904","o1"
"2_2",2,66.685,903.457,"28.07.1904","o1"
"2_3",2,48.356,1090.938,"28.07.1904","o1"
"2_3",2,53.192,1048.304,"28.07.1904","o1"
"2_3",2,41.761,1107.232,"28.07.1904","o1"
"2_3",2,43.094,1068.806,"28.07.1904","o1"
"2_3",2,40.386,1018.462,"28.07.1904","o1"
"2_3",2,45.625,1167.503,"28.07.1904","o1"
"2_3",2,43.492,1173.836,"28.07.1904","o1"
"2_3",2,43.099,1112.668,"28.07.1904","o1"
"2_3",2,47.453,1117.631,"28.07.1904","o1"
"2_3",2,47.162,1112.652,"28.07.1904","o1"
"2_4",2,67.813,581.735,"28.07.1904","o1"
"2_4",2,69.99,639.942,"28.07.1904","o1"
"2_4",2,69.842,669.956,"28.07.1904","o1"
"2_4",2,73.187,624.846,"28.07.1904","o1"
"2_4",2,68.563,624.487,"28.07.1904","o1"
"2_4",2,62.836,664.11,"28.07.1904","o1"
"2_4",2,69.148,654.55,"28.07.1904","o1"
"2_4",2,87.033,635.336,"28.07.1904","o1"
"2_4",2,73.577,795.744,"28.07.1904","o1"
"2_4",2,68.22,867.106,"28.07.1904","o1"
"2_5",2,290.194,417.152,"28.07.1904","o1"
"2_5",2,262.084,486.706,"28.07.1904","o1"
"2_5",2,226.183,517.997,"28.07.1904","o1"
"2_5",2,211.735,542.175,"28.07.1904","o1"
"2_5",2,197.885,535.243,"28.07.1904","o1"
"2_5",2,168.187,585.438,"28.07.1904","o1"
"2_5",2,154.304,571.857,"28.07.1904","o1"
"2_5",2,187.904,534.804,"28.07.1904","o1"
"2_5",2,179.41,510.037,"28.07.1904","o1"
"2_5",2,172.229,387.371,"28.07.1904","o1"
"2_6",2,63.264,1255.413,"28.07.1904","o1"
"2_6",2,59.045,1257.131,"28.07.1904","o1"
"2_6",2,62.448,1291.25,"28.07.1904","o1"
"2_6",2,67.643,1287.462,"28.07.1904","o1"
"2_6",2,70.195,1202.368,"28.07.1904","o1"
"2_6",2,87.037,1139.249,"28.07.1904","o1"
"2_6",2,75.203,1108.897,"28.07.1904","o1"
"2_6",2,73.251,1100.371,"28.07.1904","o1"
"2_6",2,71.626,1179.837,"28.07.1904","o1"
"2_6",2,70.184,1166.491,"28.07.1904","o1"
"2_7",2,173.839,707.205,"28.07.1904","o1"
"2_7",2,185.99,758.956,"28.07.1904","o1"
"2_7",2,181.073,790.922,"28.07.1904","o1"
"2_7",2,173.176,737.461,"28.07.1904","o1"
"2_7",2,175.85,703.713,"28.07.1904","o1"
"2_7",2,177.063,664.892,"28.07.1904","o1"
"2_7",2,193.269,600.3,"28.07.1904","o1"
"2_7",2,216.059,479.292,"28.07.1904","o1"
"2_7",2,229.882,456.06,"28.07.1904","o1"
"2_7",2,224.202,470.539,"28.07.1904","o1"
"2_8",2,78.678,767.346,"28.07.1904","o1"
"2_8",2,84.683,818.594,"28.07.1904","o1"
"2_8",2,90.903,824.875,"28.07.1904","o1"
"2_8",2,89.733,791.37,"28.07.1904","o1"
"2_8",2,69.633,787.62,"28.07.1904","o1"
"2_8",2,56.236,800.405,"28.07.1904","o1"
"2_8",2,62.501,697.828,"28.07.1904","o1"
"2_8",2,48.823,653.88,"28.07.1904","o1"
"2_8",2,38.088,641.808,"28.07.1904","o1"
"2_8",2,37.757,658.038,"28.07.1904","o1"
"2_9",2,104.886,549.64,"28.07.1904","o1"
"2_9",2,100.379,513.539,"28.07.1904","o1"
"2_9",2,87.533,569.534,"28.07.1904","o1"
"2_9",2,89.613,524.03,"28.07.1904","o1"
"2_9",2,75.042,491.654,"28.07.1904","o1"
"2_9",2,79.498,513.122,"28.07.1904","o1"
"2_9",2,94.932,554.445,"28.07.1904","o1"
"2_9",2,89.736,549.799,"28.07.1904","o1"
"2_9",2,106.546,476.065,"28.07.1904","o1"
"2_9",2,90.277,520.383,"28.07.1904","o1"
"2_10",2,51.25,859.658,"28.07.1904","o1"
"2_10",2,51.247,783.457,"28.07.1904","o1"
"2_10",2,54.962,735.77,"28.07.1904","o1"
"2_10",2,40.263,711.453,"28.07.1904","o1"
"2_10",2,44.538,639.491,"28.07.1904","o1"
"2_10",2,50.859,681.156,"28.07.1904","o1"
"2_10",2,82.468,736.185,"28.07.1904","o1"
"2_10",2,91.381,699.656,"28.07.1904","o1"
"2_10",2,102.162,732.76,"28.07.1904","o1"
"2_10",2,99.518,711.764,"28.07.1904","o1"
"3_1",2,135.505,825.267,"26.05.1911","o1"
"3_1",2,125.446,900.549,"26.05.1911","o1"
"3_1",2,116.61,892.31,"26.05.1911","o1"
"3_1",2,118.224,910.355,"26.05.1911","o1"
"3_1",2,112.78,965.621,"26.05.1911","o1"
"3_1",2,108.809,992.561,"26.05.1911","o1"
"3_1",2,104.564,1044.608,"26.05.1911","o1"
"3_1",2,93.271,1057.935,"26.05.1911","o1"
"3_1",2,108.358,1130.725,"26.05.1911","o1"
"3_1",2,88.791,1170.907,"26.05.1911","o1"
"3_10",2,149.381,994.504,"26.05.1911","o1"
"3_10",2,153.24,979.374,"26.05.1911","o1"
"3_10",2,135.509,965.877,"26.05.1911","o1"
"3_10",2,146.02,984.063,"26.05.1911","o1"
"3_10",2,166.554,911.698,"26.05.1911","o1"
"3_10",2,149.529,864.713,"26.05.1911","o1"
"3_10",2,130.603,1038.698,"26.05.1911","o1"
"3_10",2,132.615,1133.604,"26.05.1911","o1"
"3_10",2,120.298,1123.976,"26.05.1911","o1"
"3_10",2,116.022,1131.669,"26.05.1911","o1"
"3_2",2,81.041,1721.967,"26.05.1911","o1"
"3_2",2,85.079,1739.292,"26.05.1911","o1"
"3_2",2,89.963,1750.242,"26.05.1911","o1"
"3_2",2,90.756,1780.212,"26.05.1911","o1"
"3_2",2,100.686,1806.244,"26.05.1911","o1"
"3_2",2,80.66,1776.038,"26.05.1911","o1"
"3_2",2,97.703,1648.338,"26.05.1911","o1"
"3_2",2,89.529,1646.81,"26.05.1911","o1"
"3_2",2,102.021,1720.675,"26.05.1911","o1"
"3_2",2,77.66,1686.683,"26.05.1911","o1"
"3_3",2,116.261,783.304,"26.05.1911","o1"
"3_3",2,132.411,775.876,"26.05.1911","o1"
"3_3",2,133.556,745.342,"26.05.1911","o1"
"3_3",2,127.459,696.548,"26.05.1911","o1"
"3_3",2,134.697,695.667,"26.05.1911","o1"
"3_3",2,134.518,731.983,"26.05.1911","o1"
"3_3",2,126.154,726.36,"26.05.1911","o1"
"3_3",2,119.109,724.476,"26.05.1911","o1"
"3_3",2,110.06,753.794,"26.05.1911","o1"
"3_3",2,113.276,775.128,"26.05.1911","o1"
"3_4",2,172.433,1147.755,"26.05.1911","o1"
"3_4",2,175.519,1122.59,"26.05.1911","o1"
"3_4",2,194.87,1038.058,"26.05.1911","o1"
"3_4",2,189.651,1097.601,"26.05.1911","o1"
"3_4",2,189.935,1107.928,"26.05.1911","o1"
"3_4",2,193.935,1050.51,"26.05.1911","o1"
"3_4",2,197.767,1023.385,"26.05.1911","o1"
"3_4",2,189.878,966.563,"26.05.1911","o1"
"3_4",2,193.769,1103.559,"26.05.1911","o1"
"3_4",2,187.633,1110.276,"26.05.1911","o1"
"3_5",2,190.702,1005.188,"26.05.1911","o1"
"3_5",2,197.217,1102.153,"26.05.1911","o1"
"3_5",2,191.305,1085.236,"26.05.1911","o1"
"3_5",2,202.596,1085.436,"26.05.1911","o1"
"3_5",2,204.36,1138.534,"26.05.1911","o1"
"3_5",2,240.302,1128.397,"26.05.1911","o1"
"3_5",2,247.66,1114.471,"26.05.1911","o1"
"3_5",2,239.453,1177.694,"26.05.1911","o1"
"3_5",2,228.193,1209.78,"26.05.1911","o1"
"3_5",2,215.753,1249.74,"26.05.1911","o1"
"3_6",2,39.484,1649.374,"26.05.1911","o1"
"3_6",2,37.112,1702.885,"26.05.1911","o1"
"3_6",2,37.958,1735.831,"26.05.1911","o1"
"3_6",2,37.493,1809.936,"26.05.1911","o1"
"3_6",2,34.675,1831.531,"26.05.1911","o1"
"3_6",2,33.965,1849.211,"26.05.1911","o1"
"3_6",2,30.193,1932.338,"26.05.1911","o1"
"3_6",2,35.771,2009.394,"26.05.1911","o1"
"3_6",2,33.391,2078.633,"26.05.1911","o1"
"3_6",2,33.703,2000.826,"26.05.1911","o1"
"3_7",2,127.604,598.233,"26.05.1911","o1"
"3_7",2,140.909,607.434,"26.05.1911","o1"
"3_7",2,144.581,583.233,"26.05.1911","o1"
"3_7",2,134.15,610.972,"26.05.1911","o1"
"3_7",2,133.073,596.733,"26.05.1911","o1"
"3_7",2,128.61,640.646,"26.05.1911","o1"
"3_7",2,134.114,631.453,"26.05.1911","o1"
"3_7",2,131.34,653.067,"26.05.1911","o1"
"3_7",2,130.179,717.06,"26.05.1911","o1"
"3_7",2,122.312,862.905,"26.05.1911","o1"
"3_8",2,82.189,1232.77,"26.05.1911","o1"
"3_8",2,79.323,1240.509,"26.05.1911","o1"
"3_8",2,81.507,1311.169,"26.05.1911","o1"
"3_8",2,78.829,1298.357,"26.05.1911","o1"
"3_8",2,80.012,1243.019,"26.05.1911","o1"
"3_8",2,72.222,1312.544,"26.05.1911","o1"
"3_8",2,81.1,1338.143,"26.05.1911","o1"
"3_8",2,75.855,1272.891,"26.05.1911","o1"
"3_8",2,86.031,1225.713,"26.05.1911","o1"
"3_8",2,107.904,1196.039,"26.05.1911","o1"
"3_9",2,140.587,1366.847,"26.05.1911","o1"
"3_9",2,135.414,1377.378,"26.05.1911","o1"
"3_9",2,148.813,1264.082,"26.05.1911","o1"
"3_9",2,145.627,1214.226,"26.05.1911","o1"
"3_9",2,139.575,1184.191,"26.05.1911","o1"
"3_9",2,151.89,1173.061,"26.05.1911","o1"
"3_9",2,168.968,1164.638,"26.05.1911","o1"
"3_9",2,200.564,1099.003,"26.05.1911","o1"
"3_9",2,200.564,1001.99,"26.05.1911","o1"
"3_9",2,192.779,993.967,"26.05.1911","o1"
"33_1",2,174.455,709.359,"26.04.2019","o1"
"33_1",2,175.363,749.422,"26.04.2019","o1"
"33_1",2,199.308,756.92,"26.04.2019","o1"
"33_1",2,221.956,715.508,"26.04.2019","o1"
"33_1",2,274.942,723.764,"26.04.2019","o1"
"33_1",2,278.296,842.381,"26.04.2019","o1"
"33_1",2,309.283,968.852,"26.04.2019","o1"
"33_1",2,296.024,993.625,"26.04.2019","o1"
"33_1",2,286.913,1036.839,"26.04.2019","o1"
"33_1",2,240.241,1050.883,"26.04.2019","o1"
"33_2",2,165.339,738.656,"26.04.2019","o1"
"33_2",2,179.781,723.187,"26.04.2019","o1"
"33_2",2,198.904,842.07,"26.04.2019","o1"
"33_2",2,224.356,799.364,"26.04.2019","o1"
"33_2",2,266.431,703.906,"26.04.2019","o1"
"33_2",2,254.862,865.054,"26.04.2019","o1"
"33_2",2,224.078,936.531,"26.04.2019","o1"
"33_2",2,232.799,925.99,"26.04.2019","o1"
"33_2",2,208.156,935.457,"26.04.2019","o1"
"33_2",2,206.393,968.946,"26.04.2019","o1"
"33_3",2,202.687,648.577,"26.04.2019","o1"
"33_3",2,235.115,585.051,"26.04.2019","o1"
"33_3",2,238.446,576.694,"26.04.2019","o1"
"33_3",2,245.206,595.51,"26.04.2019","o1"
"33_3",2,227.678,648.996,"26.04.2019","o1"
"33_3",2,239.053,686.308,"26.04.2019","o1"
"33_3",2,225.963,780.953,"26.04.2019","o1"
"33_3",2,223.183,823.746,"26.04.2019","o1"
"33_3",2,199.402,876.512,"26.04.2019","o1"
"33_3",2,189.442,906.171,"26.04.2019","o1"
"33_4",2,149.233,1190.262,"26.04.2019","o1"
"33_4",2,152.095,1074.947,"26.04.2019","o1"
"33_4",2,126.408,1089.885,"26.04.2019","o1"
"33_4",2,102.034,1288.29,"26.04.2019","o1"
"33_4",2,84.852,1314.423,"26.04.2019","o1"
"33_4",2,83.848,1227.237,"26.04.2019","o1"
"33_4",2,97.097,1185.329,"26.04.2019","o1"
"33_4",2,85.585,1171.786,"26.04.2019","o1"
"33_4",2,75.926,1159.742,"26.04.2019","o1"
"33_4",2,67.554,1185.904,"26.04.2019","o1"
"33_5",2,156.274,819.733,"26.04.2019","o1"
"33_5",2,144.485,805.289,"26.04.2019","o1"
"33_5",2,140.333,745.704,"26.04.2019","o1"
"33_5",2,144.959,685.001,"26.04.2019","o1"
"33_5",2,149.482,645.498,"26.04.2019","o1"
"33_5",2,165.15,692.03,"26.04.2019","o1"
"33_5",2,163.976,746.036,"26.04.2019","o1"
"33_5",2,157.474,785.623,"26.04.2019","o1"
"33_5",2,151.605,877.078,"26.04.2019","o1"
"33_5",2,117.749,1031.188,"26.04.2019","o1"
"33_6",2,172.663,713.573,"26.04.2019","o1"
"33_6",2,184.728,644.786,"26.04.2019","o1"
"33_6",2,197.357,703.919,"26.04.2019","o1"
"33_6",2,200.313,788.11,"26.04.2019","o1"
"33_6",2,200.193,829.727,"26.04.2019","o1"
"33_6",2,185.908,704.934,"26.04.2019","o1"
"33_6",2,187.022,834.744,"26.04.2019","o1"
"33_6",2,215.877,839.462,"26.04.2019","o1"
"33_6",2,225.652,937.604,"26.04.2019","o1"
"33_6",2,215.785,1137.782,"26.04.2019","o1"
"33_7",2,141.471,1141.114,"26.04.2019","o1"
"33_7",2,129.762,1246.844,"26.04.2019","o1"
"33_7",2,125.345,1284.533,"26.04.2019","o1"
"33_7",2,154.325,1253.606,"26.04.2019","o1"
"33_7",2,147.266,1262.791,"26.04.2019","o1"
"33_7",2,153.554,1234.566,"26.04.2019","o1"
"33_7",2,161.397,1162.142,"26.04.2019","o1"
"33_7",2,156.662,1114.621,"26.04.2019","o1"
"33_7",2,176.891,999.473,"26.04.2019","o1"
"33_7",2,163.249,1018.948,"26.04.2019","o1"
"33_8",2,241.797,733.829,"26.04.2019","o1"
"33_8",2,158.538,992.196,"26.04.2019","o1"
"33_8",2,121.741,1059.453,"26.04.2019","o1"
"33_8",2,102.154,1114.726,"26.04.2019","o1"
"33_8",2,95.906,1126.29,"26.04.2019","o1"
"33_8",2,87.472,1174.71,"26.04.2019","o1"
"33_8",2,70.838,1238.958,"26.04.2019","o1"
"33_8",2,66.669,1181.338,"26.04.2019","o1"
"33_8",2,64.59,1082.872,"26.04.2019","o1"
"33_8",2,74.572,956.18,"26.04.2019","o1"
"33_9",2,169.614,915.839,"26.04.2019","o1"
"33_9",2,143.089,987.313,"26.04.2019","o1"
"33_9",2,148.161,975.304,"26.04.2019","o1"
"33_9",2,144.683,1072.888,"26.04.2019","o1"
"33_9",2,119.765,1122.986,"26.04.2019","o1"
"33_9",2,129.289,1069.609,"26.04.2019","o1"
"33_9",2,134.683,1047.94,"26.04.2019","o1"
"33_9",2,106.142,1057.394,"26.04.2019","o1"
"33_9",2,95.474,1025.565,"26.04.2019","o1"
"33_9",2,103.601,1096.046,"26.04.2019","o1"
"31_1",2,135.088,991.827,"30.05.1977","o1"
"31_1",2,140.126,938.091,"30.05.1977","o1"
"31_1",2,122.315,1022.939,"30.05.1977","o1"
"31_1",2,116.956,1043.817,"30.05.1977","o1"
"31_1",2,112.064,1001.596,"30.05.1977","o1"
"31_1",2,108.417,929.511,"30.05.1977","o1"
"31_1",2,101.011,858.047,"30.05.1977","o1"
"31_1",2,99.455,924.408,"30.05.1977","o1"
"31_1",2,110.272,927.538,"30.05.1977","o1"
"31_1",2,115.254,898.986,"30.05.1977","o1"
"31_2",2,129.332,394.884,"30.05.1977","o1"
"31_2",2,128.898,401.394,"30.05.1977","o1"
"31_2",2,143.335,391.986,"30.05.1977","o1"
"31_2",2,122.259,432.361,"30.05.1977","o1"
"31_2",2,118.257,374.393,"30.05.1977","o1"
"31_2",2,119.881,400.466,"30.05.1977","o1"
"31_2",2,112.123,454.278,"30.05.1977","o1"
"31_2",2,97.993,436.62,"30.05.1977","o1"
"31_2",2,90.527,458.217,"30.05.1977","o1"
"31_2",2,95.542,492.457,"30.05.1977","o1"
"31_3",2,143.806,713.501,"30.05.1977","o1"
"31_3",2,133.117,674.209,"30.05.1977","o1"
"31_3",2,132.154,722.122,"30.05.1977","o1"
"31_3",2,128.646,717.411,"30.05.1977","o1"
"31_3",2,122.013,754.594,"30.05.1977","o1"
"31_3",2,128.851,729.11,"30.05.1977","o1"
"31_3",2,129.529,763.402,"30.05.1977","o1"
"31_3",2,117.92,785.641,"30.05.1977","o1"
"31_3",2,124.158,827.806,"30.05.1977","o1"
"31_3",2,131.022,810.504,"30.05.1977","o1"
"31_4",2,169.76,479.703,"30.05.1977","o1"
"31_4",2,163.76,509.414,"30.05.1977","o1"
"31_4",2,155.032,443.115,"30.05.1977","o1"
"31_4",2,180.455,457.614,"30.05.1977","o1"
"31_4",2,168.683,499.728,"30.05.1977","o1"
"31_4",2,173.484,696.087,"30.05.1977","o1"
"31_4",2,173.811,796.057,"30.05.1977","o1"
"31_4",2,157.781,893.254,"30.05.1977","o1"
"31_4",2,157.084,1014.125,"30.05.1977","o1"
"31_4",2,149.789,1092.146,"30.05.1977","o1"
"31_5",2,215.543,536.235,"30.05.1977","o1"
"31_5",2,219.221,550.646,"30.05.1977","o1"
"31_5",2,209.951,480.767,"30.05.1977","o1"
"31_5",2,208.183,471.841,"30.05.1977","o1"
"31_5",2,201.465,467.598,"30.05.1977","o1"
"31_5",2,204.686,467.524,"30.05.1977","o1"
"31_5",2,195.137,455.741,"30.05.1977","o1"
"31_5",2,197.089,428.897,"30.05.1977","o1"
"31_5",2,203.964,444.464,"30.05.1977","o1"
"31_5",2,190.721,458.567,"30.05.1977","o1"
"31_6",2,207.756,862.471,"30.05.1977","o1"
"31_6",2,206.947,862.903,"30.05.1977","o1"
"31_6",2,218.443,815.191,"30.05.1977","o1"
"31_6",2,225.639,886.838,"30.05.1977","o1"
"31_6",2,198.889,857.999,"30.05.1977","o1"
"31_6",2,188.89,928.895,"30.05.1977","o1"
"31_6",2,182.116,936.889,"30.05.1977","o1"
"31_6",2,179.711,910.261,"30.05.1977","o1"
"31_6",2,179.153,909.369,"30.05.1977","o1"
"31_6",2,174.278,780.448,"30.05.1977","o1"
"31_7",2,143.814,863.244,"30.05.1977","o1"
"31_7",2,142.619,878.356,"30.05.1977","o1"
"31_7",2,133.674,790.012,"30.05.1977","o1"
"31_7",2,138.013,864.574,"30.05.1977","o1"
"31_7",2,144.188,884.627,"30.05.1977","o1"
"31_7",2,157.261,767.805,"30.05.1977","o1"
"31_7",2,159.409,836.133,"30.05.1977","o1"
"31_7",2,155.836,866.369,"30.05.1977","o1"
"31_7",2,168.399,891.163,"30.05.1977","o1"
"31_7",2,175.718,846.865,"30.05.1977","o1"
"31_8",2,198.146,744.294,"30.05.1977","o1"
"31_8",2,171.375,772.959,"30.05.1977","o1"
"31_8",2,179.689,819.026,"30.05.1977","o1"
"31_8",2,187.202,865.187,"30.05.1977","o1"
"31_8",2,186.805,856.486,"30.05.1977","o1"
"31_8",2,208.169,908.53,"30.05.1977","o1"
"31_8",2,213.033,916.352,"30.05.1977","o1"
"31_8",2,213.858,975.207,"30.05.1977","o1"
"31_8",2,219.948,996.11,"30.05.1977","o1"
"31_8",2,237.734,1020.059,"30.05.1977","o1"
"32_1",2,386.943,603.416,"30.05.1978","o1"
"32_1",2,408.954,698.236,"30.05.1978","o1"
"32_1",2,406.055,739.293,"30.05.1978","o1"
"32_1",2,416.636,752.781,"30.05.1978","o1"
"32_1",2,407.089,706.685,"30.05.1978","o1"
"32_1",2,400.892,651.199,"30.05.1978","o1"
"32_1",2,397.547,615.987,"30.05.1978","o1"
"32_1",2,404.916,583.119,"30.05.1978","o1"
"32_1",2,391.942,560.855,"30.05.1978","o1"
"32_1",2,365.298,552.299,"30.05.1978","o1"
"32_2",2,297.795,439.6,"30.05.1978","o1"
"32_2",2,288.196,606.417,"30.05.1978","o1"
"32_2",2,274.405,753.413,"30.05.1978","o1"
"32_2",2,285.019,813.638,"30.05.1978","o1"
"32_2",2,304.582,838.839,"30.05.1978","o1"
"32_2",2,325.373,858.889,"30.05.1978","o1"
"32_2",2,348.739,921.286,"30.05.1978","o1"
"32_2",2,378.647,878.857,"30.05.1978","o1"
"32_2",2,376.65,873.085,"30.05.1978","o1"
"32_2",2,344.029,887.929,"30.05.1978","o1"
"32_3",2,274.163,810.094,"30.05.1978","o1"
"32_3",2,306.305,789.814,"30.05.1978","o1"
"32_3",2,278.647,656.58,"30.05.1978","o1"
"32_3",2,223.696,578.361,"30.05.1978","o1"
"32_3",2,293.725,556.475,"30.05.1978","o1"
"32_3",2,290.11,543.719,"30.05.1978","o1"
"32_3",2,286.15,546.422,"30.05.1978","o1"
"32_3",2,306.108,491.977,"30.05.1978","o1"
"32_3",2,293.311,594.9,"30.05.1978","o1"
"32_3",2,274.617,710.249,"30.05.1978","o1"
"32_4",2,169.425,1066.456,"30.05.1978","o1"
"32_4",2,165.529,996.481,"30.05.1978","o1"
"32_4",2,157.212,1044.638,"30.05.1978","o1"
"32_4",2,133.886,1086.441,"30.05.1978","o1"
"32_4",2,124.306,1101.407,"30.05.1978","o1"
"32_4",2,149.73,1118.873,"30.05.1978","o1"
"32_4",2,155.006,1092.209,"30.05.1978","o1"
"32_4",2,124.917,1161.059,"30.05.1978","o1"
"32_4",2,139.434,1147.648,"30.05.1978","o1"
"32_4",2,151.965,1126.594,"30.05.1978","o1"
"4_1",2,178.318,393.129,"04.06.1911","o1"
"4_1",2,162.046,403.93,"04.06.1911","o1"
"4_1",2,164.841,440.509,"04.06.1911","o1"
"4_1",2,162.531,487.205,"04.06.1911","o1"
"4_1",2,165.081,489.08,"04.06.1911","o1"
"4_1",2,157.651,486.758,"04.06.1911","o1"
"4_1",2,168.362,455.133,"04.06.1911","o1"
"4_1",2,151.781,483.002,"04.06.1911","o1"
"4_1",2,136.848,486.729,"04.06.1911","o1"
"4_1",2,139.333,445.612,"04.06.1911","o1"
"4_2",2,165.352,430.611,"04.06.1911","o1"
"4_2",2,168.847,379.705,"04.06.1911","o1"
"4_2",2,166.566,452.464,"04.06.1911","o1"
"4_2",2,168.016,475.718,"04.06.1911","o1"
"4_2",2,151.384,528.972,"04.06.1911","o1"
"4_2",2,141.473,610.732,"04.06.1911","o1"
"4_2",2,149.094,534.891,"04.06.1911","o1"
"4_2",2,140.332,544.193,"04.06.1911","o1"
"4_2",2,134.057,602.665,"04.06.1911","o1"
"4_2",2,131.191,679.77,"04.06.1911","o1"
"7_1",2,199.874,482.559,"15.06.1928","o1"
"7_1",2,205.682,401.326,"15.06.1928","o1"
"7_1",2,193.36,470.571,"15.06.1928","o1"
"7_1",2,215.451,502.446,"15.06.1928","o1"
"7_1",2,194.477,558.802,"15.06.1928","o1"
"7_1",2,186.672,563.742,"15.06.1928","o1"
"7_1",2,188.948,561.294,"15.06.1928","o1"
"7_1",2,172.838,589.104,"15.06.1928","o1"
"7_1",2,161.367,655.451,"15.06.1928","o1"
"7_1",2,165.557,705.498,"15.06.1928","o1"
"7_2",2,31.859,1007.383,"15.06.1928","o1"
"7_2",2,30.859,1109.88,"15.06.1928","o1"
"7_2",2,31.427,1096.125,"15.06.1928","o1"
"7_2",2,32.75,1107.812,"15.06.1928","o1"
"7_2",2,31.802,1116.109,"15.06.1928","o1"
"7_2",2,22.164,1150.738,"15.06.1928","o1"
"7_2",2,27.153,1098.155,"15.06.1928","o1"
"7_2",2,23.607,1063.12,"15.06.1928","o1"
"7_2",2,30.369,956.287,"15.06.1928","o1"
"7_2",2,41.501,906.955,"15.06.1928","o1"
"7_3",2,160.798,723.159,"15.06.1928","o1"
